task_id,family,wording,label,margin,signed
exp12_docs_code_13,docs_code,paraphrase,0,-1.0359213948249817,1.0359213948249817
exp12_docs_code_13,docs_code,canonical,1,1.7838686034083366,1.7838686034083366
exp12_docs_code_13,docs_code,paraphrase,1,1.7734603062272072,1.7734603062272072
exp12_docs_code_14,docs_code,canonical,0,-0.8397691249847412,0.8397691249847412
exp12_docs_code_14,docs_code,paraphrase,0,-0.8072113990783691,0.8072113990783691
exp12_docs_code_14,docs_code,canonical,1,2.0415937453508377,2.0415937453508377
exp12_docs_code_14,docs_code,paraphrase,1,1.9842659384012222,1.9842659384012222
exp12_docs_code_15,docs_code,canonical,0,-1.1446322202682495,1.1446322202682495
exp12_docs_code_15,docs_code,paraphrase,0,-1.009105384349823,1.009105384349823
exp12_docs_code_15,docs_code,canonical,1,1.845645759254694,1.845645759254694
exp12_docs_code_15,docs_code,paraphrase,1,1.800678912550211,1.800678912550211
