fold,group,rank,hidden_state_index,head_index,impact_score,recovery_ratio,aligned_mean,donor_energy_mean,o_proj_head_block_norm
1,top4,1,24,10,41.08634567260742,0.767370343208313,11.687042236328125,15.229989051818848,13.719639778137207
1,top4,2,24,17,31.575180053710938,0.6581109166145325,7.184488773345947,10.91683578491211,14.5210599899292
1,top4,3,28,13,26.221904754638672,0.7379764914512634,7.424440860748291,10.060538291931152,11.202401161193848
1,top4,4,28,10,26.081192016601562,0.7377919554710388,7.4202752113342285,10.057408332824707,11.146807670593262
1,top32,1,24,10,41.08634567260742,0.767370343208313,11.687042236328125,15.229989051818848,13.719639778137207
1,top32,2,24,17,31.575180053710938,0.6581109166145325,7.184488773345947,10.91683578491211,14.5210599899292
1,top32,3,28,13,26.221904754638672,0.7379764914512634,7.424440860748291,10.060538291931152,11.202401161193848
1,top32,4,28,10,26.081192016601562,0.7377919554710388,7.4202752113342285,10.057408332824707,11.146807670593262
1,top32,5,28,12,24.212488174438477,0.7271692752838135,6.852267742156982,9.423208236694336,10.846871376037598
1,top32,6,27,22,19.976749420166016,0.8744310140609741,1.9698187112808228,2.2526862621307373,15.221199989318848
1,top32,7,28,11,18.365386962890625,0.6435062289237976,4.399599075317383,6.836917877197266,10.914834022521973
1,top32,8,24,20,17.631620407104492,0.9231694340705872,1.2427997589111328,1.346231460571289,16.460800170898438
1,top32,9,25,18,17.5690860748291,0.872665524482727,1.485866904258728,1.7026762962341309,15.428912162780762
1,top32,10,27,15,17.0745792388916,0.6487089991569519,1.8236353397369385,2.811176300048828,15.698424339294434
1,top32,11,23,24,16.14179039001465,0.7090477347373962,2.465463399887085,3.477147340774536,12.208566665649414
1,top32,12,27,18,16.024044036865234,0.6069409251213074,1.8975650072097778,3.12644100189209,14.931401252746582
1,top32,13,26,24,16.0137996673584,0.7700129151344299,1.53920578956604,1.9989351034164429,14.70946979522705
1,top32,14,25,24,15.910661697387695,0.8150812387466431,1.00691819190979,1.2353593111038208,17.56267547607422
