task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
31,task_031,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,287,0.08129173517227173,0.08129173517227173,0.0,0.0
31,task_031,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,287,0.24573224782943726,0.24573224782943726,0.0,0.0
31,task_031,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,271,0.11613428592681885,0.11613428592681885,0.0,0.0
31,task_031,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,271,0.21475684642791748,0.21475684642791748,0.0,0.0
31,task_031,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.08129173517227173,0.013033807277679443,-0.06825792789459229,0.06825792789459229
31,task_031,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.24573224782943726,0.19639480113983154,-0.04933744668960571,-0.04933744668960571
31,task_031,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.11613428592681885,0.14315354824066162,0.027019262313842773,-0.027019262313842773
31,task_031,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.21475684642791748,0.23943454027175903,0.024677693843841553,0.024677693843841553
31,task_031,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.08129173517227173,0.07455408573150635,-0.006737649440765381,-0.006737649440765381
31,task_031,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.24573224782943726,0.12943542003631592,-0.11629682779312134,0.11629682779312134
31,task_031,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.11613428592681885,0.19020724296569824,0.0740729570388794,0.0740729570388794
31,task_031,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.21475684642791748,0.18693196773529053,-0.027824878692626953,0.027824878692626953
32,task_032,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,-0.04053008556365967,0.0445934534072876,0.08512353897094727,0.08512353897094727
32,task_032,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.1648368239402771,0.07935070991516113,-0.08548611402511597,0.08548611402511597
32,task_032,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.10893261432647705,0.16916555166244507,0.06023293733596802,0.06023293733596802
32,task_032,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.2180866003036499,0.15894973278045654,-0.05913686752319336,0.05913686752319336
32,task_032,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,-0.04053008556365967,-0.04392266273498535,-0.0033925771713256836,-0.0033925771713256836
32,task_032,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.1648368239402771,0.15715456008911133,-0.0076822638511657715,0.0076822638511657715
32,task_032,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.10893261432647705,0.09703290462493896,-0.011899709701538086,-0.011899709701538086
32,task_032,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.2180866003036499,0.2164950966835022,-0.001591503620147705,0.001591503620147705
32,task_032,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,-0.04053008556365967,0.04911470413208008,0.08964478969573975,0.08964478969573975
32,task_032,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.1648368239402771,0.0653841495513916,-0.0994526743888855,0.0994526743888855
32,task_032,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.10893261432647705,0.16698992252349854,0.058057308197021484,0.058057308197021484
32,task_032,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.2180866003036499,0.14802110195159912,-0.07006549835205078,0.07006549835205078
32,task_032,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,283,-0.04053008556365967,-0.04053008556365967,0.0,0.0
32,task_032,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,283,0.1648368239402771,0.1648368239402771,0.0,0.0
32,task_032,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,267,0.10893261432647705,0.10893261432647705,0.0,0.0
32,task_032,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,267,0.2180866003036499,0.2180866003036499,0.0,0.0
32,task_032,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,-0.04053008556365967,-0.016962051391601562,0.023568034172058105,-0.023568034172058105
32,task_032,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.1648368239402771,0.18852466344833374,0.02368783950805664,0.02368783950805664
32,task_032,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.10893261432647705,0.05190610885620117,-0.05702650547027588,0.05702650547027588
32,task_032,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.2180866003036499,0.17595434188842773,-0.04213225841522217,-0.04213225841522217
32,task_032,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,-0.04053008556365967,0.0896872878074646,0.13021737337112427,0.13021737337112427
32,task_032,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.1648368239402771,0.09808337688446045,-0.06675344705581665,0.06675344705581665
32,task_032,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.10893261432647705,0.127608060836792,0.01867544651031494,0.01867544651031494
32,task_032,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.2180866003036499,0.092903733253479,-0.1251828670501709,0.1251828670501709
33,task_033,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.28475630283355713,0.32907748222351074,0.04432117938995361,0.04432117938995361
33,task_033,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.5272517800331116,0.4571700692176819,-0.07008171081542969,0.07008171081542969
33,task_033,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.42331618070602417,0.5560550689697266,0.1327388882637024,0.1327388882637024
33,task_033,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.6701138615608215,0.5280469059944153,-0.14206695556640625,0.14206695556640625
33,task_033,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,0.28475630283355713,0.2895153760910034,0.004759073257446289,0.004759073257446289
33,task_033,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.5272517800331116,0.5086921453475952,-0.018559634685516357,0.018559634685516357
33,task_033,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.42331618070602417,0.43484121561050415,0.01152503490447998,0.01152503490447998
33,task_033,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.6701138615608215,0.6429204940795898,-0.02719336748123169,0.02719336748123169
33,task_033,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,0.28475630283355713,0.33581066131591797,0.05105435848236084,0.05105435848236084
33,task_033,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.5272517800331116,0.4464725852012634,-0.08077919483184814,0.08077919483184814
33,task_033,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.42331618070602417,0.5574153065681458,0.13409912586212158,0.13409912586212158
33,task_033,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.6701138615608215,0.5072307586669922,-0.16288310289382935,0.16288310289382935
33,task_033,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,267,0.28475630283355713,0.28475630283355713,0.0,0.0
33,task_033,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,267,0.5272517800331116,0.5272517800331116,0.0,0.0
33,task_033,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,251,0.42331618070602417,0.42270708084106445,-0.0006090998649597168,-0.0006090998649597168
33,task_033,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,251,0.6701138615608215,0.6594934463500977,-0.010620415210723877,-0.010620415210723877
33,task_033,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.28475630283355713,0.2598162889480591,-0.024940013885498047,0.024940013885498047
33,task_033,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.5272517800331116,0.5907195806503296,0.06346780061721802,0.06346780061721802
33,task_033,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.42331618070602417,0.3897128701210022,-0.03360331058502197,0.03360331058502197
33,task_033,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.6701138615608215,0.5447300672531128,-0.12538379430770874,-0.12538379430770874
33,task_033,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.28475630283355713,0.3501355051994324,0.06537920236587524,0.06537920236587524
33,task_033,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.5272517800331116,0.4246883988380432,-0.10256338119506836,0.10256338119506836
33,task_033,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.42331618070602417,0.45288270711898804,0.029566526412963867,0.029566526412963867
33,task_033,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.6701138615608215,0.47004884481430054,-0.200065016746521,0.200065016746521
34,task_034,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,-0.11229348182678223,-0.03580421209335327,0.07648926973342896,0.07648926973342896
34,task_034,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.06874805688858032,-0.002593100070953369,-0.07134115695953369,0.07134115695953369
34,task_034,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,-0.06628292798995972,0.029281020164489746,0.09556394815444946,0.09556394815444946
34,task_034,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.07923251390457153,-0.0012868642807006836,-0.08051937818527222,0.08051937818527222
34,task_034,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,-0.11229348182678223,-0.1437387466430664,-0.03144526481628418,-0.03144526481628418
34,task_034,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.06874805688858032,0.10026955604553223,0.031521499156951904,-0.031521499156951904
34,task_034,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,-0.06628292798995972,-0.07624733448028564,-0.009964406490325928,-0.009964406490325928
34,task_034,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.07923251390457153,0.08105438947677612,0.0018218755722045898,-0.0018218755722045898
34,task_034,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,-0.11229348182678223,-0.0416530966758728,0.07064038515090942,0.07064038515090942
34,task_034,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.06874805688858032,0.01130533218383789,-0.05744272470474243,0.05744272470474243
34,task_034,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,-0.06628292798995972,0.018891870975494385,0.0851747989654541,0.0851747989654541
34,task_034,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.07923251390457153,-0.007336735725402832,-0.08656924962997437,0.08656924962997437
34,task_034,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,285,-0.11229348182678223,-0.11229348182678223,0.0,0.0
34,task_034,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,285,0.06874805688858032,0.06874805688858032,0.0,0.0
34,task_034,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,269,-0.06628292798995972,-0.06628292798995972,0.0,0.0
34,task_034,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,269,0.07923251390457153,0.07923251390457153,0.0,0.0
34,task_034,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,-0.11229348182678223,-0.12267374992370605,-0.010380268096923828,0.010380268096923828
34,task_034,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.06874805688858032,0.08096140623092651,0.012213349342346191,0.012213349342346191
34,task_034,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,-0.06628292798995972,-0.10426092147827148,-0.03797799348831177,0.03797799348831177
34,task_034,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.07923251390457153,0.04328125715255737,-0.03595125675201416,-0.03595125675201416
34,task_034,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,-0.11229348182678223,-0.036071062088012695,0.07622241973876953,0.07622241973876953
34,task_034,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.06874805688858032,-0.0024685263633728027,-0.07121658325195312,0.07121658325195312
34,task_034,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,-0.06628292798995972,-0.026161670684814453,0.040121257305145264,0.040121257305145264
34,task_034,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.07923251390457153,-0.04202449321746826,-0.1212570071220398,0.1212570071220398
35,task_035,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.2034454345703125,0.2224382758140564,0.018992841243743896,0.018992841243743896
35,task_035,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.3150925636291504,0.2962590456008911,-0.018833518028259277,0.018833518028259277
35,task_035,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.3095977306365967,0.38302868604660034,0.07343095541000366,0.07343095541000366
35,task_035,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.41820937395095825,0.33599793910980225,-0.082211434841156,0.082211434841156
35,task_035,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,0.2034454345703125,0.19240999221801758,-0.011035442352294922,-0.011035442352294922
